shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10__2____2__IT_1,40.4398833199915,-3.79289319494101,2000040,29.513578692519
10__2____2__IT_1,40.4398560125085,-3.79290953589905,2000041,30.104463832409
10__2____2__IT_1,40.4398376199765,-3.79292054006735,2000042,30.697593843074
10__2____2__IT_1,40.4398344524061,-3.79292513905131,2000043,31.291249001194
10__2____2__IT_1,40.439787304138,-3.79295676020146,2000044,31.890784992402
10__2____2__IT_1,40.439742439158,-3.79298109657993,2000045,32.49571200373
10__2____2__IT_1,40.43970094711,-3.79300254723202,2000046,33.105591136509
10__2____2__IT_1,40.4396538672313,-3.79302393337504,2000047,33.721002189085
10__2____2__IT_1,40.4396135506049,-3.79303662063232,2000048,34.341016131263
10__2____2__IT_1,40.4395754698089,-3.79304933650684,2000049,34.965392637852
10__2____2__IT_1,40.4395251191046,-3.79305898521543,2000050,35.595417909866
10__2____2__IT_1,40.4393908360313,-3.79308665682344,2000051,36.240532888167
10__2____2__IT_1,40.4393110254397,-3.79309979601677,2000052,36.894577043262
10__2____2__IT_1,40.4393110254397,-3.79309979601677,3000001,36.894577043262
10__2____2__IT_1,40.4389963280015,-3.79316457519656,3000002,36.929939413885
10__2____2__IT_1,40.4389542895906,-3.79317150697374,3000003,36.970005141718
10__2____2__IT_1,40.4389020172209,-3.7931812921003,3000004,37.015932407834
10__2____2__IT_1,40.4388565949674,-3.79318521399094,3000005,37.066912724673
10__2____2__IT_1,40.4388089017331,-3.79318910918591,3000006,37.123197519754
10__2____2__IT_1,40.438739699086,-3.79318532693457,3000007,37.187170839179
10__2____2__IT_1,40.4386954619178,-3.79318183692874,3000008,37.256063612092
10__2____2__IT_1,40.4386456014055,-3.79317085385001,3000009,37.330568987935
10__2____2__IT_1,40.4386002708505,-3.7931614108379,3000010,37.410169616047
10__2____2__IT_1,40.438552719366,-3.79314451476006,3000011,37.495239762107
10__2____2__IT_1,40.4384915731883,-3.79312448768202,3000012,37.587306746025
10__2____2__IT_1,40.4384156692155,-3.79309332539855,3000013,37.688204263341
10__2____2__IT_1,40.438157664259,-3.79298871698727,3000014,37.819084425301
10__2____2__IT_1,40.4380729530093,-3.79295808823218,3000015,37.959720191219
10__2____2__IT_1,40.4379838083711,-3.79292996367638,3000016,38.110534900329
10__2____2__IT_1,40.4378978436843,-3.79290935651957,3000017,38.271050852517
10__2____2__IT_1,40.4378078034024,-3.79289478076713,3000018,38.441637876823
10__2____2__IT_1,40.4377205363614,-3.79288515548642,3000019,38.62194630331
10__2____2__IT_1,40.4376301139686,-3.79288163133137,3000020,38.812296500836
10__2____2__IT_1,40.4375987571334,-3.7928812629525,3000021,39.006127598361
10__2____2__IT_1,40.437545521131,-3.79288430322112,3000022,39.205873772083
10__2____2__IT_1,40.4375096879338,-3.79288758330547,3000023,39.409607320659
10__2____2__IT_1,40.4374517898482,-3.79289310965578,3000024,39.619784905485
10__2____2__IT_1,40.4373957027899,-3.79289978562666,3000025,39.83621411992
10__2____2__IT_1,40.4373217719758,-3.79291481893965,3000026,40.060948475998
10__2____2__IT_1,40.4372492619431,-3.79293365130468,3000027,40.293888757175
10__2____2__IT_1,40.4371709173805,-3.79295738830766,3000028,40.535755666548
10__2____2__IT_1,40.4371479626416,-3.7929655098993,3000029,40.780262133484
10__2____2__IT_1,40.4367459523447,-3.79312530066465,3000030,41.071406398317
10__2____2__IT_1,40.4363023755266,-3.79330474479844,3000031,41.414088493403
10__2____2__IT_1,40.4358816774222,-3.79347450460773,3000032,41.805639502925
10__2____2__IT_1,40.4354696086224,-3.79364060863455,3000033,42.245052718989
10__2____2__IT_1,40.4350230601759,-3.79382130454745,3000034,42.736350352331
10__2____2__IT_1,40.4345851870683,-3.79399583612311,3000035,43.278458402805
10__2____2__IT_1,40.4342857382199,-3.79411716954939,3000036,43.855363463681
10__2____2__IT_1,40.4342194428941,-3.79414234992352,3000037,44.43993129767
10__2____2__IT_1,40.4341764509253,-3.79416257322148,3000038,45.029570370376
10__2____2__IT_1,40.4341332124717,-3.79418366133452,3000039,45.624331591732
10__2____2__IT_1,40.434093152734,-3.79421046839679,3000040,46.224087255412
10__2____2__IT_1,40.4340482374295,-3.7942440529211,3000041,46.829585162867
10__2____2__IT_1,40.4340158306915,-3.79427061513368,3000042,47.439327691589
10__2____2__IT_1,40.4339867211242,-3.79430217614241,3000043,48.05326640029
10__2____2__IT_1,40.4339514707197,-3.79434151694615,3000044,48.672347726985
10__2____2__IT_1,40.4339224234239,-3.79438118773134,3000045,49.296089473665
10__2____2__IT_1,40.433870259504,-3.79446405462409,3000046,49.928938077185
10__2____2__IT_1,40.433723788935,-3.79470545454132,3000047,50.587932786127
10__2____2__IT_1,40.4335883090576,-3.79492638243274,3000048,51.270955387795
10__2____2__IT_1,40.4335854628953,-3.79492746305612,3000049,51.954306954903
10__2____2__IT_1,40.4333906518606,-3.79525765599434,3000050,52.673043124106
10__2____2__IT_1,40.4333906518606,-3.79525765599434,4000001,52.673043124106
10__2____2__IT_1,40.4332589640574,-3.79547578386058,4000002,52.696623079781
10__2____2__IT_1,40.4332157886862,-3.79554566600812,4000003,52.727825760629
10__2____2__IT_1,40.4331910310066,-3.79559332918381,4000004,52.763916986571
10__2____2__IT_1,40.4331595201562,-3.79565460773547,4000005,52.806273369944
10__2____2__IT_1,40.4331350901094,-3.79571356340557,4000006,52.854318506597
10__2____2__IT_1,40.4331111649537,-3.79578083441729,4000007,52.908657528102
10__2____2__IT_1,40.4330939860184,-3.7958368030753,4000008,52.968112639537
10__2____2__IT_1,40.4330786799032,-3.795896322464,4000009,53.032894581168
10__2____2__IT_1,40.4330681858459,-3.79594806544729,4000010,53.102217463294
10__2____2__IT_1,40.4330603091574,-3.79600081429262,4000011,53.176099279506
10__2____2__IT_1,40.4330525075057,-3.79605770811211,4000012,53.254884077311
10__2____2__IT_1,40.4330503716479,-3.79609993979025,4000013,53.33725892145
10__2____2__IT_1,40.4330471412994,-3.79615575922612,4000014,53.424382085466
10__2____2__IT_1,40.4330467346763,-3.79621493078141,4000015,53.516524549482
10__2____2__IT_1,40.4330500083617,-3.79627944053222,4000016,53.614150964615
10__2____2__IT_1,40.4330561330152,-3.79634465358159,4000017,53.717350556322
10__2____2__IT_1,40.4330641580772,-3.79640744740404,4000018,53.825950475155
10__2____2__IT_1,40.4331030169865,-3.79663724640286,4000019,53.954514155533
10__2____2__IT_1,40.433144045304,-3.79686448931331,4000020,54.102883933615
10__2____2__IT_1,40.4331645998278,-3.7969829469272,4000021,54.261557403096
10__2____2__IT_1,40.433181543898,-3.79708448136424,4000022,54.429046283302
10__2____2__IT_1,40.433189041991,-3.7971440729556,4000023,54.601657947655
10__2____2__IT_1,40.4331973485649,-3.79721314248679,4000024,54.780200387676
10__2____2__IT_1,40.4332050983802,-3.79728664785121,4000025,54.965036813386
10__2____2__IT_1,40.433208340438,-3.79734572941013,4000026,55.154897596767
10__2____2__IT_1,40.4332118374032,-3.79741460894343,4000027,55.350613803126
10__2____2__IT_1,40.4332114909332,-3.79746483642963,4000028,55.550590609486
10__2____2__IT_1,40.4332129477457,-3.79753456431194,4000029,55.756484127081
10__2____2__IT_1,40.4332126257539,-3.79758123628666,4000030,55.966336644676
10__2____2__IT_1,40.4332110161341,-3.79767155063723,4000031,56.18385194468
10__2____2__IT_1,40.4332065911734,-3.79773770744407,4000032,56.40700029447
10__2____2__IT_1,40.4332011986126,-3.79780830227194,4000033,56.636166528148
10__2____2__IT_1,40.433194859413,-3.79787011547647,4000034,56.870622930083
10__2____2__IT_1,40.4331843975282,-3.79796014122884,4000035,57.112803356374
10__2____2__IT_1,40.4331720265551,-3.79803868471357,4000036,57.361786104648
10__2____2__IT_1,40.4331586812105,-3.79811716241566,4000037,57.617588386739
10__2____2__IT_1,40.4331412814448,-3.79819986240101,4000038,57.880666550082
10__2____2__IT_1,40.4331241307848,-3.79827022375372,4000039,58.150009246854
10__2____2__IT_1,40.4331089588096,-3.79833179326013,4000040,58.42483927885
10__2____2__IT_1,40.4330866115881,-3.79841064773658,4000041,58.706803154175
10__2____2__IT_1,40.4330586057195,-3.79849616128334,4000042,58.996658657171
10__2____2__IT_1,40.4329893644226,-3.79870821677047,4000043,59.306074683244
10__2____2__IT_1,40.4327143242943,-3.79955524871951,4000044,59.693556345556
10__2____2__IT_1,40.4326908826239,-3.79962875216706,4000045,60.087794034434
10__2____2__IT_1,40.4326749915469,-3.79968581586237,4000046,60.487183465855
10__2____2__IT_1,40.4326676022494,-3.79973089464086,4000047,60.890483616949
10__2____2__IT_1,40.4326619724631,-3.79978364576687,4000048,61.298301723704
10__2____2__IT_1,40.4326642511313,-3.79983673110055,4000049,61.710629803835
10__2____2__IT_1,40.4326684605083,-3.79988433235003,4000050,62.127022527042
10__2____2__IT_1,40.4326769117045,-3.79993630125893,4000051,62.547922143219
10__2____2__IT_1,40.4326906517324,-3.79998245805337,4000052,62.973023524953
10__2____2__IT_1,40.4327083569337,-3.80002986794744,4000053,63.402600933401
10__2____2__IT_1,40.4327301224618,-3.80007519559193,4000054,63.836719291142
10__2____2__IT_1,40.4327533445801,-3.80011091187583,4000055,64.274815485383
10__2____2__IT_1,40.4327897267085,-3.80016450411948,4000056,64.718992396603
10__2____2__IT_1,40.4328178446032,-3.80020733229177,4000057,65.167958818795
10__2____2__IT_1,40.4328397519182,-3.800249085925,4000058,65.621221424257
10__2____2__IT_1,40.4328624427073,-3.80030285435375,4000059,66.079694138052
10__2____2__IT_1,40.4328799361918,-3.80036091632209,4000060,66.543460848145
10__2____2__IT_1,40.4328922602917,-3.80042079984393,4000061,67.012488059318
10__2____2__IT_1,40.4328971828143,-3.80047791698779,4000062,67.486390837142
10__2____2__IT_1,40.4328978345245,-3.80053576043408,4000063,67.965200605246
10__2____2__IT_1,40.4328925770814,-3.80059765548785,4000064,68.449292837079
10__2____2__IT_1,40.4328920749814,-3.80060355265195,4000065,68.933888379879
10__2____2__IT_1,40.4328800307588,-3.80066158504927,4000066,69.42358474052
10__2____2__IT_1,40.4328690428153,-3.80070004132136,4000067,69.916763659477
10__2____2__IT_1,40.4328649849903,-3.80071424461128,4000068,70.411228796802
10__2____2__IT_1,40.432862827293,-3.80072179509552,4000069,70.906377710735
10__2____2__IT_1,40.4328562783688,-3.80073731521927,4000070,71.403030471069
10__2____2__IT_1,40.4328495632859,-3.80075510289104,4000071,71.901366123301
10__2____2__IT_1,40.4328296187016,-3.8008077172604,4000072,72.404683659052
10__2____2__IT_1,40.432815067893,-3.80084704962929,4000073,72.911707914196
10__2____2__IT_1,40.4327984230426,-3.80089436353261,4000074,73.423150374794
10__2____2__IT_1,40.4327730106251,-3.80097093448032,4000075,73.941673965507
10__2____2__IT_1,40.4327488418778,-3.80104431568635,4000076,74.466975550315
10__2____2__IT_1,40.4325485367685,-3.80164011602486,4000077,75.04748996116
10__2____2__IT_1,40.4325485367685,-3.80164011602486,5000001,75.04748996116
10__2____2__IT_1,40.4324912381915,-3.80182959103089,5000002,75.064774699095
10__2____2__IT_1,40.4324657537668,-3.8019071024153,5000003,75.089216989325
10__2____2__IT_1,40.4324542603842,-3.80194121836571,5000004,75.116821876326
10__2____2__IT_1,40.4324360108025,-3.80198837120449,5000005,75.148910203164
10__2____2__IT_1,40.4324140755356,-3.80203631611265,5000006,75.185738594332
10__2____2__IT_1,40.4323936395005,-3.80207683717985,5000007,75.226685245035
10__2____2__IT_1,40.4323790858625,-3.80210418009966,5000008,75.27045841313
10__2____2__IT_1,40.4323605172768,-3.80214354553137,5000009,75.31815564773
10__2____2__IT_1,40.4323461368438,-3.80217721444276,5000010,75.369124650075
10__2____2__IT_1,40.4323327257747,-3.80221153149998,5000011,75.423363141575
10__2____2__IT_1,40.4323180325368,-3.80225509170337,5000012,75.48164054616
10__2____2__IT_1,40.4323000748568,-3.80231170075562,5000013,75.545117069727
10__2____2__IT_1,40.4319591327275,-3.80334973558709,5000014,75.70443300663
10__2____2__IT_1,40.4316237778655,-3.80436948555523,5000015,75.957918917393
10__2____2__IT_1,40.4312704518041,-3.80544588679903,5000016,76.310777869889
10__2____2__IT_1,40.4309539749803,-3.80640775511339,5000017,76.752469314619
10__2____2__IT_1,40.4307867380689,-3.80691883159916,5000018,77.24132066987
10__2____2__IT_1,40.4307744058816,-3.80696345782244,5000019,77.734197399803
10__2____2__IT_1,40.4307591395637,-3.80703103937901,5000020,78.23305202027
10__2____2__IT_1,40.4307485206718,-3.80709504652577,5000021,78.737462580515
10__2____2__IT_1,40.4307388953643,-3.80714938647289,5000022,79.246604784522
10__2____2__IT_1,40.4307303361221,-3.80718316437448,5000023,79.758765650096
10__2____2__IT_1,40.4307180131879,-3.80722657985629,5000024,80.27485511003
10__2____2__IT_1,40.4306887424272,-3.80731335782154,5000025,80.798990802834
10__2____2__IT_1,40.4306339315328,-3.80748211273291,5000026,81.338680650783
10__2____2__IT_1,40.4306010152385,-3.80757705931557,5000027,81.887214518464
10__2____2__IT_1,40.4306010152385,-3.80757705931557,6000001,81.887214518464
10__2____2__IT_1,40.4304278313682,-3.80811164470704,6000002,81.936467996371
10__2____2__IT_1,40.4303933284973,-3.80821439153544,6000003,81.995241505795
10__2____2__IT_1,40.4303631534259,-3.80830245346887,6000004,82.062201596759
10__2____2__IT_1,40.4303344728424,-3.80837763692354,6000005,82.136289719429
10__2____2__IT_1,40.4303143293913,-3.80844002861742,6000006,82.2161232696321
10__2____2__IT_1,40.430288374531,-3.80852813735417,6000007,82.303966858459
10__2____2__IT_1,40.4302667337106,-3.80860340848729,6000008,82.398632377701
10__2____2__IT_1,40.4302518908987,-3.80866865170775,6000009,82.4990722982321
10__2____2__IT_1,40.4302156380853,-3.80878516338031,6000010,82.6101833788231
10__2____2__IT_1,40.4301792460014,-3.80889220648698,6000011,82.7312326342901
10__2____2__IT_1,40.4301416872714,-3.80899421209871,6000012,82.8618867318901
10__2____2__IT_1,40.4301165714973,-3.80906637724756,6000013,82.9992673353801
10__2____2__IT_1,40.4300849352747,-3.80914931146897,6000014,83.1445107795431
10__2____2__IT_1,40.4300597394971,-3.80921178479002,6000015,83.2957463934531
10__2____2__IT_1,40.4299876768858,-3.80938625029541,6000016,83.4638048918831
10__2____2__IT_1,40.4299281530845,-3.80951872289995,6000017,83.6448992487391
10__2____2__IT_1,40.4298820022098,-3.80961927369751,6000018,83.8359432671561
10__2____2__IT_1,40.4298434538306,-3.80971983891359,6000019,84.0365309856271
10__2____2__IT_1,40.4298219826871,-3.80977476305692,6000020,84.2423519975981
10__2____2__IT_1,40.4297822568613,-3.80989369448819,6000021,84.459183272526
10__2____2__IT_1,40.4297594210344,-3.8099844565902,6000022,84.684120197682
10__2____2__IT_1,40.4297454386133,-3.81005678402487,6000023,84.915385733123
10__2____2__IT_1,40.4297299603336,-3.81014227024077,6000024,85.154103588442
10__2____2__IT_1,40.4297235319192,-3.8102121453449,6000025,85.398791548752
10__2____2__IT_1,40.4297171580531,-3.81027963024584,6000026,85.64924761912
10__2____2__IT_1,40.4297178889904,-3.81038960489474,6000027,85.909032878958
10__2____2__IT_1,40.4297176391487,-3.81042524528328,6000028,86.171841538796
10__2____2__IT_1,40.4297187740037,-3.81047334694683,6000029,86.438732470129
10__2____2__IT_1,40.4297214763469,-3.81051233317894,6000030,86.708944069426
10__2____2__IT_1,40.429725530443,-3.81057297467452,6000031,86.984319361582
10__2____2__IT_1,40.4297470135211,-3.81073918652736,6000032,87.2739941815
10__2____2__IT_1,40.4297661014138,-3.81085561465143,6000033,87.5737699949
10__2____2__IT_1,40.429773536492,-3.81091097753941,6000034,87.878314052296
10__2____2__IT_1,40.4297810569014,-3.81097356469784,6000035,88.188232427667
10__2____2__IT_1,40.4297839502094,-3.81103692977707,6000036,88.503535464574
10__2____2__IT_1,40.4297783592951,-3.8111139662306,6000037,88.825402683715
10__2____2__IT_1,40.4297675877277,-3.81116384534367,6000038,89.151666708725
10__2____2__IT_1,40.4297505132187,-3.81121825119838,6000039,89.4829198660941
10__2____2__IT_1,40.4297295892979,-3.81126737165711,6000040,89.818943404256
10__2____2__IT_1,40.4296972983465,-3.81131975429664,6000041,90.1606759492221
10__2____2__IT_1,40.4296615117901,-3.8113657322625,6000042,90.5079755458761
10__2____2__IT_1,40.4296226349953,-3.81140043443481,6000043,90.860499029888
10__2____2__IT_1,40.4295896960592,-3.81142486177868,6000044,91.217225224358
10__2____2__IT_1,40.4295386869972,-3.81144786233601,6000045,91.5799403981921
10__2____2__IT_1,40.4294917883654,-3.81146629446277,6000046,91.948091280043
10__2____2__IT_1,40.4294333677599,-3.81148003157234,6000047,92.322831001781
10__2____2__IT_1,40.4291393386855,-3.81154960020283,6000048,92.730738623156
10__2____2__IT_1,40.4288269952251,-3.81162378275115,6000049,93.17388434259
10__2____2__IT_1,40.4287329540457,-3.81162890979714,6000050,93.627478153992
10__2____2__IT_1,40.4286409470274,-3.81161723604631,6000051,94.091333094601
10__2____2__IT_1,40.4285519687278,-3.81158645581064,6000052,94.565404359813
10__2____2__IT_1,40.4284694950074,-3.81153872116583,6000053,95.049486140109
10__2____2__IT_1,40.4283888303943,-3.81146979182713,6000054,95.54426216289
10__2____2__IT_1,40.4283240799987,-3.81138996878783,6000055,96.048913016061
10__2____2__IT_1,40.4282649121074,-3.81128759594566,6000056,96.56445205912
10__2____2__IT_1,40.4282222458314,-3.81118189313214,6000057,97.090131732077
10__2____2__IT_1,40.4281881871837,-3.81106956475289,6000058,97.626062739823
10__2____2__IT_1,40.4281609500688,-3.81095299307763,6000059,98.172334302635
10__2____2__IT_1,40.4281119364531,-3.81072978170534,6000060,98.738306870428
10__2____2__IT_1,40.428085676035,-3.81061738350233,6000061,99.314249742229
10__2____2__IT_1,40.4280521847075,-3.81051182218986,6000062,99.899888370221
10__2____2__IT_1,40.428012497017,-3.81040752935647,6000063,100.495410297356
10__2____2__IT_1,40.4279669816201,-3.81030550679169,6000064,101.100953578662
10__2____2__IT_1,40.4279157503646,-3.81021177760904,6000065,101.716272303405
10__2____2__IT_1,40.4278566918543,-3.81012321483222,6000066,102.341561958428
10__2____2__IT_1,40.4277946131686,-3.81004047974296,6000067,102.976687468778
10__2____2__IT_1,40.4277268595225,-3.80996586524384,6000068,103.621642935882
10__2____2__IT_1,40.4276552031112,-3.80990012703176,6000069,104.276312693314
10__2____2__IT_1,40.4275814455935,-3.80983582792683,6000070,104.940820418476
10__2____2__IT_1,40.4274661979299,-3.80974466218858,6000071,105.620277073885
10__2____2__IT_1,40.4271492848422,-3.8094940985302,6000072,106.340835375774
10__2____2__IT_1,40.4269964567705,-3.80937076595137,6000073,107.081325077971
10__2____2__IT_1,40.4267646114486,-3.80918683387515,6000074,107.85191122517
10__2____2__IT_1,40.4264825759544,-3.80896529017101,6000075,108.65901249142
10__2____2__IT_1,40.4262621089791,-3.80878899002813,6000076,109.494794732978
10__2____2__IT_1,40.4260742873092,-3.80863553092667,6000077,110.355156613691
10__2____2__IT_1,40.4259770329169,-3.8085598662433,6000078,111.22807826845
10__2____2__IT_1,40.4258092215634,-3.80842472213878,6000079,112.122873039699
10__2____2__IT_1,40.4256609916465,-3.80829774558478,6000080,113.037334312489
10__2____2__IT_1,40.4255865447185,-3.80822986647202,6000081,113.96186790636
10__2____2__IT_1,40.425513676079,-3.80815902981987,6000082,114.89647816578
10__2____2__IT_1,40.4254396454048,-3.80808662216308,6000083,115.841348160057
10__2____2__IT_1,40.4253690220717,-3.80801393008165,6000084,116.79619241458
10__2____2__IT_1,40.4252996432159,-3.80793796054361,6000085,117.761078853925
10__2____2__IT_1,40.4252528684626,-3.80788382376758,6000086,118.732897166899
10__2____2__IT_1,40.4251814200027,-3.80780336311687,6000087,119.715179365607
10__2____2__IT_1,40.4251108939716,-3.80771762069379,6000088,120.708147855047
10__2____2__IT_1,40.4250368534495,-3.80762388516611,6000089,121.712552326055
10__2____2__IT_1,40.4249751932997,-3.80754171610293,6000090,122.726726042931
10__2____2__IT_1,40.4248790901717,-3.80741036226423,6000091,123.756326174346
10__2____2__IT_1,40.4248247463419,-3.8073297027397,6000092,124.795048336891
10__2____2__IT_1,40.4247608410605,-3.80723306550622,6000093,125.844611625807
10__2____2__IT_1,40.4247189671822,-3.80716739916228,6000094,126.901430150432
10__2____2__IT_1,40.4246708795697,-3.80709014617828,6000095,127.966701124816
10__2____2__IT_1,40.4246229311221,-3.8070081784749,6000096,129.040728909333
10__2____2__IT_1,40.4245713101537,-3.8069196846263,6000097,130.124200933546
10__2____2__IT_1,40.4244756855019,-3.80674470747463,6000098,131.225921701907
10__2____2__IT_1,40.424055604554,-3.80595621493022,6000099,132.409182936044
10__2____2__IT_1,40.4239213078765,-3.80570540783889,6000100,133.618423936481
10__2____2__IT_1,40.4238422014774,-3.80555766727618,6000101,134.84296845032
10__2____2__IT_1,40.423787699721,-3.80546237598721,6000102,136.077610134049
10__2____2__IT_1,40.423733073467,-3.80537175382504,6000103,137.322043296332
10__2____2__IT_1,40.4236715888149,-3.80527372723771,6000104,138.577234643526
10__2____2__IT_1,40.4236088615399,-3.80518853505131,6000105,139.842461774208
10__2____2__IT_1,40.4235470447391,-3.80510778031061,6000106,141.117385301376
10__2____2__IT_1,40.4234815294027,-3.80503017148105,6000107,142.402118908034
10__2____2__IT_1,40.4234147142952,-3.80495407504316,6000108,143.696685321969
10__2____2__IT_1,40.4233799762985,-3.8049229200093,6000109,144.995926671287
10__2____2__IT_1,40.423306153406,-3.8048446973958,6000110,146.305712675945
10__2____2__IT_1,40.4232190341652,-3.8047588263671,6000111,147.627606157293
10__2____2__IT_1,40.4230997426354,-3.80463764545202,6000112,148.966263756077
10__2____2__IT_1,40.4230284548053,-3.80456665379968,6000113,150.314865795866
10__2____2__IT_1,40.4230284548053,-3.80456665379968,7000001,150.314865795866
10__2____2__IT_1,40.4228647318488,-3.80439934127658,7000002,150.337925854198
10__2____2__IT_1,40.4227713915694,-3.80430103643402,7000003,150.37428652834
10__2____2__IT_1,40.4223107336503,-3.80383883518023,7000004,150.475085842545
10__2____2__IT_1,40.4222555023179,-3.80378322618378,7000005,150.583621097796
10__2____2__IT_1,40.4222112811385,-3.80374779241107,7000006,150.697912428663
10__2____2__IT_1,40.4221811671715,-3.80372622054627,7000007,150.816014724847
10__2____2__IT_1,40.4221527674519,-3.80371154024469,7000008,150.937506616372
10__2____2__IT_1,40.4221183774162,-3.80369365309273,7000009,151.063106515505
10__2____2__IT_1,40.4220846613375,-3.80368145572105,7000010,151.192589474527
10__2____2__IT_1,40.4220229603959,-3.80365580898526,7000011,151.329258818281
10__2____2__IT_1,40.421983356562,-3.80363485159573,7000012,151.470670292912
10__2____2__IT_1,40.421947216988,-3.80361385058489,7000013,151.616471271079
10__2____2__IT_1,40.4219077345484,-3.80358579606777,7000014,151.767259537653
10__2____2__IT_1,40.42186995274,-3.80355052057099,7000015,151.923200019319
10__2____2__IT_1,40.4218435134989,-3.80351689481039,7000016,152.083233355162
10__2____2__IT_1,40.4218131331967,-3.80348126894606,7000017,152.247795226158
10__2____2__IT_1,40.4217914980607,-3.80344393773624,7000018,152.416331768475
10__2____2__IT_1,40.4217655533871,-3.80339358753288,7000019,152.590020061244
10__2____2__IT_1,40.421744531625,-3.80334901182946,7000020,152.768152038626
10__2____2__IT_1,40.4217299434784,-3.80330166947321,7000021,152.950614567461
10__2____2__IT_1,40.4217156676694,-3.80325371553052,7000022,153.13744310938
10__2____2__IT_1,40.4216917130533,-3.80313294184413,7000023,153.334857165772
10__2____2__IT_1,40.4216526835766,-3.80293615355068,7000024,153.549519177115
10__2____2__IT_1,40.4216397940163,-3.80288250386985,7000025,153.768952272748
10__2____2__IT_1,40.4216294755069,-3.8028506626712,7000026,153.991319490167
10__2____2__IT_1,40.4216089039954,-3.80279998769757,7000027,154.218554664188
10__2____2__IT_1,40.4215893969784,-3.80275948291986,7000028,154.449851498523
10__2____2__IT_1,40.4215712566911,-3.80272675193325,7000029,154.684578416821
10__2____2__IT_1,40.4215343432205,-3.80267160384264,7000030,154.925524620404
10__2____2__IT_1,40.4215001809957,-3.80262152777212,7000031,155.172165449879
10__2____2__IT_1,40.4214013805059,-3.80248222609743,7000032,155.434929153975
10__2____2__IT_1,40.4213169764241,-3.80235743562982,7000033,155.711830242092
10__2____2__IT_1,40.4212374620671,-3.80222995113631,7000034,156.002691316187
10__2____2__IT_1,40.4211487618935,-3.80208715762294,7000035,156.309163353028
10__2____2__IT_1,40.4209742745277,-3.80178104511184,7000036,156.648032812328
10__2____2__IT_1,40.4204128683458,-3.80080034356099,7000037,157.090854410458
10__2____2__IT_1,40.4200816531106,-3.80022122984424,7000038,157.595041006703
10__2____2__IT_1,40.4198855529099,-3.79987106763097,7000039,158.13605670269
10__2____2__IT_1,40.4196300492857,-3.7993989128452,7000040,158.726153984516
10__2____2__IT_1,40.4195368404113,-3.79922910825053,7000041,159.333987962659
10__2____2__IT_1,40.4194516015794,-3.7990731165865,7000042,159.958090762415
10__2____2__IT_1,40.4193021293325,-3.79879546249831,7000043,160.611006601692
10__2____2__IT_1,40.4193021293325,-3.79879546249831,8000001,160.611006601692
10__2____2__IT_1,40.4191227619753,-3.79846221838787,8000002,160.645586452444
10__2____2__IT_1,40.4190427751002,-3.79831003202738,8000003,160.695836116587
10__2____2__IT_1,40.4189564221214,-3.79815081864167,8000004,160.762649060484
10__2____2__IT_1,40.4189078417791,-3.79806118680399,8000005,160.838784433375
10__2____2__IT_1,40.4188877872495,-3.7980241899846,8000006,160.918767920781
10__2____2__IT_1,40.4188478959794,-3.7979524432835,8000007,161.006278704027
10__2____2__IT_1,40.4188150184438,-3.7979001083036,8000008,161.099537013631
10__2____2__IT_1,40.4187857734924,-3.79785871362068,8000009,161.197577836661
10__2____2__IT_1,40.4187433773181,-3.79780345974347,8000010,161.302261197376
10__2____2__IT_1,40.418710740219,-3.7977660138854,8000011,161.411763073086
10__2____2__IT_1,40.4186813340975,-3.79773661095074,8000012,161.525373228798
10__2____2__IT_1,40.4186395484218,-3.7976957566736,8000013,161.64477378096
10__2____2__IT_1,40.4186008746195,-3.7976625808676,8000014,161.769307744938
10__2____2__IT_1,40.4185279847955,-3.79760443406156,8000015,161.903318137891
10__2____2__IT_1,40.4184608122998,-3.79754808054664,8000016,162.046186156114
10__2____2__IT_1,40.4184103705231,-3.79750150534549,8000017,162.195907354967
10__2____2__IT_1,40.4183662571198,-3.79745577699925,8000018,162.351875969658
10__2____2__IT_1,40.4183324592076,-3.7974147227215,8000019,162.512963898737
10__2____2__IT_1,40.4182873047536,-3.79735064487237,8000020,162.681446327559
10__2____2__IT_1,40.4182580819569,-3.79729999925867,8000021,162.855312575565
10__2____2__IT_1,40.4182345372407,-3.79725814676167,8000022,163.033587803574
10__2____2__IT_1,40.4182102006089,-3.79720466751084,8000023,163.217143625354
10__2____2__IT_1,40.418184847535,-3.79714233239068,8000024,163.406690243459
10__2____2__IT_1,40.418166232114,-3.79708851290783,8000025,163.601248796673
10__2____2__IT_1,40.418146728697,-3.79701765878057,8000026,163.802196690649
10__2____2__IT_1,40.4181343182535,-3.79695147713191,8000027,164.00892606545
10__2____2__IT_1,40.4181229735397,-3.79688307323745,8000028,164.221593992278
10__2____2__IT_1,40.418115595887,-3.79680532534381,8000029,164.440908815864
10__2____2__IT_1,40.4181113611102,-3.79671794907692,8000030,164.6676516685
10__2____2__IT_1,40.4181055955699,-3.79658560445857,8000031,164.905641071979
10__2____2__IT_1,40.4181023351597,-3.79651578606324,8000032,165.149565024648
10__2____2__IT_1,40.418096314682,-3.79645428867995,8000033,165.39874913908
10__2____2__IT_1,40.418086620603,-3.79638398424349,8000034,165.653994284043
10__2____2__IT_1,40.4180733721458,-3.79631437461534,8000035,165.915325574397
